ticker,week_monday,week_friday,asof_target,asof_date,expiry_close_date_used,option_expiration_requested,option_expiration_used,expiry_convention,T_days,T_years,r,S_asof_close_raw,S_expiry_close_raw,S_asof_close_adj,S_expiry_close_adj,split_events_in_preload_range,split_adjustment_applied,spot_scale_used,spot_scale_score_raw,spot_scale_score_adj,S_asof_close,S_expiry_close,asof_fallback_days,expiry_fallback_days,K,log_m,abs_log_m,rv20,pRN,qRN,pRN_raw,qRN_raw,outcome_ST_gt_K,max_abs_logm_start,max_abs_logm_cap,used_max_abs_logm,n_band_raw,n_band_inside,calls_k_min,calls_k_max,theta_quote_source,n_chain_raw,n_chain_used,rel_spread_median,dropped_liquidity,dropped_intrinsic,dropped_insane,prn_monotone_adj_intervals,prn_monotone_adj_targets,group_id,median_dK,min_dK,quality_weight,group_size,group_weight,ticker_group_count,ticker_weight,sample_weight_final
AMZN,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,124.25,123.4300003,124.25,123.4300003,0,True,split_adj,1000014.0,1000014.0,124.25,123.4300003,0,0,126.0,0.013986242,0.013986242,,0.2125175,0.7874825,0.2125175,0.7874825,0,0.06,0.1,0.06,14,14,55.0,160.0,bidask_mid,70,70,0.03299319727891152,0,0,0,True,False,AMZN|2023-06-08|2023-06-09,1.0,1.0,0.8228514981890024,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007836680935133355
AMZN,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,124.25,123.4300003,124.25,123.4300003,0,True,split_adj,1000014.0,1000014.0,124.25,123.4300003,0,0,127.0,0.021891421,0.021891421,,0.1125092,0.8874908,0.1125092,0.8874908,0,0.06,0.1,0.06,14,14,55.0,160.0,bidask_mid,70,70,0.03299319727891152,0,0,0,True,False,AMZN|2023-06-08|2023-06-09,1.0,1.0,0.8228514981890024,7.0,0.14285714285714285,15.0,0.06666666666666667,0.007836680935133355
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,118.0,-0.034483298,0.034483298,,0.9031741,0.0968259,0.9250349,0.0749651,1,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,119.0,-0.02604443,0.02604443,,0.8825725,0.1174275,0.8825725,0.1174275,1,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,120.0,-0.01767618,0.01767618,,0.8663212,0.1336788,0.8825725,0.1174275,1,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,121.0,-0.009377377,0.009377377,,0.742561,0.257439,0.742561,0.257439,1,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,122.0,-0.001146878,0.001146878,,0.5150423,0.4849577,0.5150423,0.4849577,1,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,123.0,0.007016433,0.007016433,,0.3100255,0.6899745,0.3100255,0.6899745,0,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,124.0,0.015113643,0.015113643,,0.1875154,0.8124846,0.1875154,0.8124846,0,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
GOOGL,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,122.1399994,122.2300034,122.1399994,122.2300034,0,True,split_adj,1000014.0,1000014.0,122.1399994,122.2300034,0,0,125.0,0.023145815,0.023145815,,0.1050086,0.8949914,0.1050086,0.8949914,0,0.06,0.1,0.06,14,14,50.0,175.0,bidask_mid,71,71,0.0846905537459284,0,0,0,True,False,GOOGL|2023-06-08|2023-06-09,1.0,1.0,0.7836336336336336,8.0,0.125,15.0,0.06666666666666667,0.00653028028028028
META,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,264.5799866,264.9500122,264.5799866,264.9500122,0,True,split_adj,1000013.0,1000013.0,264.5799866,264.9500122,0,0,260.0,-0.017461981,0.017461981,,0.8250678,0.1749322,0.8250678,0.1749322,1,0.06,0.1,0.06,13,13,20.0,335.0,bidask_mid,74,74,0.014622585879855422,0,0,0,True,False,META|2023-06-08|2023-06-09,2.5,2.5,0.8377499297070163,5.0,0.2,15.0,0.06666666666666667,0.011169999062760219
META,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,264.5799866,264.9500122,264.5799866,264.9500122,0,True,split_adj,1000013.0,1000013.0,264.5799866,264.9500122,0,0,262.5,-0.00789253,0.00789253,,0.6620544,0.3379456,0.6620544,0.3379456,1,0.06,0.1,0.06,13,13,20.0,335.0,bidask_mid,74,74,0.014622585879855422,0,0,0,True,False,META|2023-06-08|2023-06-09,2.5,2.5,0.8377499297070163,5.0,0.2,15.0,0.06666666666666667,0.011169999062760219
META,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,264.5799866,264.9500122,264.5799866,264.9500122,0,True,split_adj,1000013.0,1000013.0,264.5799866,264.9500122,0,0,265.0,0.001586214,0.001586214,,0.4540373,0.5459627,0.4540373,0.5459627,0,0.06,0.1,0.06,13,13,20.0,335.0,bidask_mid,74,74,0.014622585879855422,0,0,0,True,False,META|2023-06-08|2023-06-09,2.5,2.5,0.8377499297070163,5.0,0.2,15.0,0.06666666666666667,0.011169999062760219
META,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,264.5799866,264.9500122,264.5799866,264.9500122,0,True,split_adj,1000013.0,1000013.0,264.5799866,264.9500122,0,0,267.5,0.010975954,0.010975954,,0.2620215,0.7379785,0.2620215,0.7379785,0,0.06,0.1,0.06,13,13,20.0,335.0,bidask_mid,74,74,0.014622585879855422,0,0,0,True,False,META|2023-06-08|2023-06-09,2.5,2.5,0.8377499297070163,5.0,0.2,15.0,0.06666666666666667,0.011169999062760219
META,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,264.5799866,264.9500122,264.5799866,264.9500122,0,True,split_adj,1000013.0,1000013.0,264.5799866,264.9500122,0,0,270.0,0.020278347,0.020278347,,0.1370113,0.8629887,0.1370113,0.8629887,0,0.06,0.1,0.06,13,13,20.0,335.0,bidask_mid,74,74,0.014622585879855422,0,0,0,True,False,META|2023-06-08|2023-06-09,2.5,2.5,0.8377499297070163,5.0,0.2,15.0,0.06666666666666667,0.011169999062760219
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,317.5,-0.024147074,0.024147074,,0.9079971,0.0920029,0.9350357,0.0649643,1,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,320.0,-0.016303897,0.016303897,,0.8650711,0.1349289,0.8650711,0.1349289,1,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,322.5,-0.008521756,0.008521756,,0.7610625,0.2389375,0.7610625,0.2389375,1,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,325.0,-0.00079971,0.00079971,,0.5290435,0.4709565,0.5290435,0.4709565,1,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,327.5,0.006863163,0.006863163,,0.2810231,0.7189769,0.2810231,0.7189769,0,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
MSFT,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,325.2600098,326.7900085,325.2600098,326.7900085,0,True,split_adj,1000016.0,1000016.0,325.2600098,326.7900085,0,0,330.0,0.014467762,0.014467762,,0.1150094,0.8849906,0.1150094,0.8849906,0,0.06,0.1,0.06,16,16,150.0,405.0,bidask_mid,69,69,0.0708782742681048,0,0,0,True,False,MSFT|2023-06-08|2023-06-09,2.5,2.5,0.7937410071942446,6.0,0.16666666666666666,15.0,0.06666666666666667,0.008819344524380494
PLTR,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,15.1899996,15.0200005,15.1899996,15.0200005,0,True,split_adj,1000006.0,1000006.0,15.1899996,15.0200005,0,0,14.5,-0.04648864,0.04648864,,0.8300682,0.1699318,0.8300682,0.1699318,1,0.06,0.1,0.09,6,6,2.0,30.0,bidask_mid,57,57,0.13333333333333325,0,0,0,True,False,PLTR|2023-06-08|2023-06-09,0.5,0.5,0.75,4.0,0.25,13.0,0.07692307692307693,0.014423076923076924
PLTR,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,15.1899996,15.0200005,15.1899996,15.0200005,0,True,split_adj,1000006.0,1000006.0,15.1899996,15.0200005,0,0,15.0,-0.012587088,0.012587088,,0.5800476,0.4199524,0.5800476,0.4199524,1,0.06,0.1,0.09,6,6,2.0,30.0,bidask_mid,57,57,0.13333333333333325,0,0,0,True,False,PLTR|2023-06-08|2023-06-09,0.5,0.5,0.75,4.0,0.25,13.0,0.07692307692307693,0.014423076923076924
PLTR,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,15.1899996,15.0200005,15.1899996,15.0200005,0,True,split_adj,1000006.0,1000006.0,15.1899996,15.0200005,0,0,15.5,0.020202735,0.020202735,,0.3000246,0.6999754,0.3000246,0.6999754,0,0.06,0.1,0.09,6,6,2.0,30.0,bidask_mid,57,57,0.13333333333333325,0,0,0,True,False,PLTR|2023-06-08|2023-06-09,0.5,0.5,0.75,4.0,0.25,13.0,0.07692307692307693,0.014423076923076924
PLTR,2023-06-05,2023-06-09,2023-06-08,2023-06-08,2023-06-09,2023-06-09,2023-06-09,FRI,1,0.002737851,0.03,15.1899996,15.0200005,15.1899996,15.0200005,0,True,split_adj,1000006.0,1000006.0,15.1899996,15.0200005,0,0,16.0,0.051951433,0.051951433,,0.1300107,0.8699893,0.1300107,0.8699893,0,0.06,0.1,0.09,6,6,2.0,30.0,bidask_mid,57,57,0.13333333333333325,0,0,0,True,False,PLTR|2023-06-08|2023-06-09,0.5,0.5,0.75,4.0,0.25,13.0,0.07692307692307693,0.014423076923076924
AAPL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,183.7899933,184.9199982,183.7899933,184.9199982,0,True,split_adj,1000009.0,1000009.0,183.7899933,184.9199982,0,0,180.0,-0.020836914,0.020836914,,0.8232704,0.1767296,0.8232704,0.1767296,1,0.06,0.1,0.06,9,9,60.0,300.0,bidask_mid,58,58,0.01533661580461167,0,0,0,True,False,AAPL|2023-06-12|2023-06-16,2.5,2.5,0.8371607866484856,4.0,0.25,10.0,0.1,0.02092901966621214
AAPL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,183.7899933,184.9199982,183.7899933,184.9199982,0,True,split_adj,1000009.0,1000009.0,183.7899933,184.9199982,0,0,182.5,-0.007043592,0.007043592,,0.6622175,0.3377825,0.6622175,0.3377825,1,0.06,0.1,0.06,9,9,60.0,300.0,bidask_mid,58,58,0.01533661580461167,0,0,0,True,False,AAPL|2023-06-12|2023-06-16,2.5,2.5,0.8371607866484856,4.0,0.25,10.0,0.1,0.02092901966621214
AAPL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,183.7899933,184.9199982,183.7899933,184.9199982,0,True,split_adj,1000009.0,1000009.0,183.7899933,184.9199982,0,0,185.0,0.00656206,0.00656206,,0.4361433,0.5638567,0.4361433,0.5638567,0,0.06,0.1,0.06,9,9,60.0,300.0,bidask_mid,58,58,0.01533661580461167,0,0,0,True,False,AAPL|2023-06-12|2023-06-16,2.5,2.5,0.8371607866484856,4.0,0.25,10.0,0.1,0.02092901966621214
AAPL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,183.7899933,184.9199982,183.7899933,184.9199982,0,True,split_adj,1000009.0,1000009.0,183.7899933,184.9199982,0,0,187.5,0.01998508,0.01998508,,0.216071,0.783929,0.216071,0.783929,0,0.06,0.1,0.06,9,9,60.0,300.0,bidask_mid,58,58,0.01533661580461167,0,0,0,True,False,AAPL|2023-06-12|2023-06-16,2.5,2.5,0.8371607866484856,4.0,0.25,10.0,0.1,0.02092901966621214
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,121.0,-0.045004967,0.045004967,,0.8939889,0.1060111,0.9002957,0.0997043,1,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,122.0,-0.036774468,0.036774468,,0.8252711,0.1747289,0.8252711,0.1747289,1,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,123.0,-0.028611157,0.028611157,,0.7627506,0.2372494,0.7627506,0.2372494,1,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,124.0,-0.020513947,0.020513947,,0.6802234,0.3197766,0.6752218,0.3247782,1,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,125.0,-0.012481775,0.012481775,,0.6352087,0.3647913,0.6352087,0.3647913,1,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,126.0,-0.004513605,0.004513605,,0.5626848,0.4373152,0.5676865,0.4323135,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,127.0,0.003391574,0.003391574,,0.4601512,0.5398488,0.4601512,0.5398488,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,128.0,0.011234752,0.011234752,,0.3826257,0.6173743,0.3826257,0.6173743,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,129.0,0.019016892,0.019016892,,0.2975978,0.7024022,0.2975978,0.7024022,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,130.0,0.026738938,0.026738938,,0.2350772,0.7649228,0.2350772,0.7649228,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,131.0,0.034401811,0.034401811,,0.1925633,0.8074367,0.1925633,0.8074367,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,132.0,0.04200641,0.04200641,,0.1450476,0.8549524,0.1450476,0.8549524,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,133.0,0.049553616,0.049553616,,0.1000329,0.8999671,0.1000329,0.8999671,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
AMZN,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,126.5699997,125.4899979,126.5699997,125.4899979,0,True,split_adj,1000015.0,1000015.0,126.5699997,125.4899979,0,0,134.0,0.057044288,0.057044288,,0.0850279,0.9149721,0.0850279,0.9149721,0,0.06,0.1,0.06,15,15,45.0,275.0,bidask_mid,218,218,2.0,0,0,0,True,False,AMZN|2023-06-12|2023-06-16,1.0,1.0,0.2833333333333333,14.0,0.07142857142857142,15.0,0.06666666666666667,0.001349206349206349
GOOGL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,123.6399994,123.5299988,123.6399994,123.5299988,0,True,split_adj,1000017.0,1000017.0,123.6399994,123.5299988,0,0,117.5,-0.050935779,0.050935779,,0.7982128,0.2017872,0.536843,0.463157,1,0.06,0.1,0.06,17,17,12.5,225.0,bidask_mid,144,138,0.10901147720739095,0,6,0,True,False,GOOGL|2023-06-12|2023-06-16,1.0,0.5,0.766448334818311,15.0,0.06666666666666667,15.0,0.06666666666666667,0.003406437043636938
GOOGL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,123.6399994,123.5299988,123.6399994,123.5299988,0,True,split_adj,1000017.0,1000017.0,123.6399994,123.5299988,0,0,118.0,-0.046689488,0.046689488,,0.7918173,0.2081827,0.6334319,0.3665681,1,0.06,0.1,0.06,17,17,12.5,225.0,bidask_mid,144,138,0.10901147720739095,0,6,0,True,False,GOOGL|2023-06-12|2023-06-16,1.0,0.5,0.766448334818311,15.0,0.06666666666666667,15.0,0.06666666666666667,0.003406437043636938
GOOGL,2023-06-12,2023-06-16,2023-06-12,2023-06-12,2023-06-16,2023-06-16,2023-06-16,FRI,4,0.010951403,0.03,123.6399994,123.5299988,123.6399994,123.5299988,0,True,split_adj,1000017.0,1000017.0,123.6399994,123.5299988,0,0,119.0,-0.038250619,0.038250619,,0.7918173,0.2081827,0.962652,0.037348,1,0.06,0.1,0.06,17,17,12.5,225.0,bidask_mid,144,138,0.10901147720739095,0,6,0,True,False,GOOGL|2023-06-12|2023-06-16,1.0,0.5,0.766448334818311,15.0,0.06666666666666667,15.0,0.06666666666666667,0.003406437043636938
