ticker,week_monday,week_friday,asof_target,drop_reason,detail
META,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
AMZN,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
PLTR,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
IWM,2023-08-28,2023-08-30,2023-08-29,too_few_in_prn_band,kept=5 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-08-28,2023-08-31,2023-08-30,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-08-28,2023-08-31,2023-08-30,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
TSLA,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
NFLX,2023-08-28,2023-08-30,2023-08-29,empty_option_chain,asof=2023-08-29 exp_req=2023-08-30 exp_used=2023-08-30 conv=FRI
AAPL,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=3 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=4 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
GOOGL,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
MSFT,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
META,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
AMZN,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
PLTR,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
NVDA,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
QQQ,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
SPY,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
IWM,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
TSLA,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
NFLX,2023-09-04,2023-09-05,2023-09-04,bad_T_days,0
PLTR,2023-08-28,2023-08-31,2023-08-30,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=16.331341 spot=16.330000 splits_preload=0
IWM,2023-08-28,2023-09-01,2023-08-31,too_few_in_prn_band,kept=6 need=7 inside=27 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-08-28,2023-09-01,2023-08-31,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.981230 spot=14.980000 splits_preload=0
IWM,2023-09-04,2023-09-06,2023-09-05,too_few_in_prn_band,kept=5 need=7 inside=23 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
GOOGL,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
MSFT,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
META,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
AMZN,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
PLTR,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
NVDA,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
AAPL,2023-09-04,2023-09-07,2023-09-06,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-09-04,2023-09-07,2023-09-06,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-04,2023-09-07,2023-09-06,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
NFLX,2023-09-04,2023-09-06,2023-09-05,empty_option_chain,asof=2023-09-05 exp_req=2023-09-06 exp_used=2023-09-06 conv=FRI
AAPL,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-04,2023-09-07,2023-09-06,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.301257 spot=15.300000 splits_preload=0
GOOGL,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=4 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=5 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
IWM,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=5 need=7 inside=26 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=6 need=7 inside=12 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NFLX,2023-09-04,2023-09-08,2023-09-07,too_few_in_prn_band,kept=6 need=7 inside=19 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
PLTR,2023-09-04,2023-09-08,2023-09-07,thin_band_inside,inside=5 raw=5 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.211249 spot=15.210000 splits_preload=0
AAPL,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
GOOGL,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
MSFT,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
META,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
AMZN,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
PLTR,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
NVDA,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
IWM,2023-09-11,2023-09-12,2023-09-11,too_few_in_prn_band,kept=6 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
NFLX,2023-09-11,2023-09-12,2023-09-11,empty_option_chain,asof=2023-09-11 exp_req=2023-09-12 exp_used=2023-09-12 conv=FRI
AAPL,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
GOOGL,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
MSFT,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
META,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
AMZN,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
PLTR,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
IWM,2023-09-11,2023-09-13,2023-09-12,too_few_in_prn_band,kept=6 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-09-11,2023-09-14,2023-09-13,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-11,2023-09-14,2023-09-13,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
TSLA,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
NFLX,2023-09-11,2023-09-13,2023-09-12,empty_option_chain,asof=2023-09-12 exp_req=2023-09-13 exp_used=2023-09-13 conv=FRI
AAPL,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=3 need=7 inside=11 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=6 need=7 inside=19 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=2 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AMZN,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=6 need=7 inside=18 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-11,2023-09-14,2023-09-13,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.601282 spot=15.600000 splits_preload=0
SPY,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=3 need=7 inside=54 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
IWM,2023-09-11,2023-09-15,2023-09-14,too_few_in_prn_band,kept=6 need=7 inside=27 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-11,2023-09-15,2023-09-14,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.831300 spot=15.830000 splits_preload=0
AAPL,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
GOOGL,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
MSFT,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
META,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
AMZN,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
PLTR,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
NVDA,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
IWM,2023-09-18,2023-09-19,2023-09-18,too_few_in_prn_band,kept=6 need=7 inside=22 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
NFLX,2023-09-18,2023-09-19,2023-09-18,empty_option_chain,asof=2023-09-18 exp_req=2023-09-19 exp_used=2023-09-19 conv=FRI
AAPL,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
GOOGL,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
MSFT,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
META,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
AMZN,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
PLTR,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
IWM,2023-09-18,2023-09-20,2023-09-19,too_few_in_prn_band,kept=6 need=7 inside=21 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-09-18,2023-09-21,2023-09-20,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-18,2023-09-21,2023-09-20,too_few_in_prn_band,kept=5 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
TSLA,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
NFLX,2023-09-18,2023-09-20,2023-09-19,empty_option_chain,asof=2023-09-19 exp_req=2023-09-20 exp_used=2023-09-20 conv=FRI
AAPL,2023-09-18,2023-09-22,2023-09-21,too_few_in_prn_band,kept=2 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-09-18,2023-09-22,2023-09-21,too_few_in_prn_band,kept=6 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-09-18,2023-09-22,2023-09-21,too_few_in_prn_band,kept=6 need=7 inside=14 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-09-18,2023-09-22,2023-09-21,too_few_in_prn_band,kept=5 need=7 inside=14 used_abslogm=0.0600 spot_scale=raw moneyness_ref=forward
PLTR,2023-09-18,2023-09-21,2023-09-20,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.741210 spot=14.740000 splits_preload=0
IWM,2023-09-18,2023-09-22,2023-09-21,too_few_in_prn_band,kept=6 need=7 inside=25 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-18,2023-09-22,2023-09-21,thin_band_inside,inside=5 raw=5 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.001150 spot=14.000000 splits_preload=0
AAPL,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
GOOGL,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
MSFT,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
META,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
AMZN,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
PLTR,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
NVDA,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
IWM,2023-09-25,2023-09-26,2023-09-25,too_few_in_prn_band,kept=5 need=7 inside=21 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
TSLA,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
NFLX,2023-09-25,2023-09-26,2023-09-25,empty_option_chain,asof=2023-09-25 exp_req=2023-09-26 exp_used=2023-09-26 conv=FRI
AAPL,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
GOOGL,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
MSFT,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
META,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
AMZN,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
PLTR,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
IWM,2023-09-25,2023-09-27,2023-09-26,too_few_in_prn_band,kept=5 need=7 inside=21 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-09-25,2023-09-28,2023-09-27,too_few_in_prn_band,kept=5 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
TSLA,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
NFLX,2023-09-25,2023-09-27,2023-09-26,empty_option_chain,asof=2023-09-26 exp_req=2023-09-27 exp_used=2023-09-27 conv=FRI
AAPL,2023-09-25,2023-09-29,2023-09-28,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-09-25,2023-09-29,2023-09-28,too_few_in_prn_band,kept=6 need=7 inside=16 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
META,2023-09-25,2023-09-29,2023-09-28,too_few_in_prn_band,kept=6 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-25,2023-09-28,2023-09-27,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=14.851220 spot=14.850000 splits_preload=0
IWM,2023-09-25,2023-09-29,2023-09-28,too_few_in_prn_band,kept=6 need=7 inside=21 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-09-25,2023-09-29,2023-09-28,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.771296 spot=15.770000 splits_preload=0
AAPL,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
GOOGL,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
MSFT,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
META,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
AMZN,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
PLTR,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
NVDA,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
TSLA,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
NFLX,2023-10-02,2023-10-03,2023-10-02,empty_option_chain,asof=2023-10-02 exp_req=2023-10-03 exp_used=2023-10-03 conv=FRI
AAPL,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
GOOGL,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
MSFT,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
META,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
AMZN,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
PLTR,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
AAPL,2023-10-02,2023-10-05,2023-10-04,too_few_in_prn_band,kept=4 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
TSLA,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
NFLX,2023-10-02,2023-10-04,2023-10-03,empty_option_chain,asof=2023-10-03 exp_req=2023-10-04 exp_used=2023-10-04 conv=FRI
AAPL,2023-10-02,2023-10-06,2023-10-05,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0700 spot_scale=split_adj moneyness_ref=forward
MSFT,2023-10-02,2023-10-06,2023-10-05,too_few_in_prn_band,kept=5 need=7 inside=15 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
PLTR,2023-10-02,2023-10-05,2023-10-04,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.731292 spot=15.730000 splits_preload=0
PLTR,2023-10-02,2023-10-06,2023-10-05,thin_band_inside,inside=6 raw=6 spot_scale=split_adj used_abslogm=0.1000 moneyness_ref=forward spot_ref=15.811299 spot=15.810000 splits_preload=0
AAPL,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
GOOGL,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
MSFT,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
META,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
AMZN,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
PLTR,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
NVDA,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
TSLA,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
NFLX,2023-10-09,2023-10-10,2023-10-09,empty_option_chain,asof=2023-10-09 exp_req=2023-10-10 exp_used=2023-10-10 conv=FRI
AAPL,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
GOOGL,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
MSFT,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
META,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
AMZN,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
PLTR,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
IWM,2023-10-09,2023-10-11,2023-10-10,too_few_in_prn_band,kept=5 need=7 inside=21 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
AAPL,2023-10-09,2023-10-12,2023-10-11,too_few_in_prn_band,kept=3 need=7 inside=10 used_abslogm=0.0800 spot_scale=split_adj moneyness_ref=forward
GOOGL,2023-10-09,2023-10-12,2023-10-11,too_few_in_prn_band,kept=6 need=7 inside=17 used_abslogm=0.0600 spot_scale=split_adj moneyness_ref=forward
NVDA,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
TSLA,2023-10-09,2023-10-11,2023-10-10,empty_option_chain,asof=2023-10-10 exp_req=2023-10-11 exp_used=2023-10-11 conv=FRI
