trial_id,trial_dir,C,features,decay,ticker_intercepts,calibration,objective_score,status
170__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__4ced54a6,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/170__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__4ced54a6,,"x_logit_prn,log_m_fwd,x_m",0,all,none,0.4922988034401975,success
211__C=auto__feat=m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__09cdd80d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/211__C=auto__feat=m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__09cdd80d,,"x_logit_prn,abs_log_m_fwd",0,non_foundation,platt,0.4919745351130322,success
080__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__653d78d5,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/080__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__653d78d5,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,platt,0.490612225410685,success
323__C=auto__feat=min__ti=none__tx=0__decay=0__cal=platt__foundation=off__06308d99,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/323__C=auto__feat=min__ti=none__tx=0__decay=0__cal=platt__foundation=off__06308d99,,x_logit_prn,0,none,platt,0.4903286251607746,success
134__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__dc239287,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/134__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__dc239287,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,all,none,0.4945678672060833,success
290__C=auto__feat=v:rv20__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__3cb6b05b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/290__C=auto__feat=v:rv20__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__3cb6b05b,,"x_logit_prn,rv20",0,all,none,0.48975625215642604,success
198__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__5e240b7a,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/198__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__5e240b7a,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,non_foundation,none,0.4914613944344841,success
319__C=auto__feat=min__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__0cf00be2,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/319__C=auto__feat=min__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__0cf00be2,,x_logit_prn,0,non_foundation,platt,0.49373939589232285,success
187__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__479da146,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/187__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__479da146,,"x_logit_prn,rv20,abs_log_m_fwd",0,non_foundation,platt,0.48835699301084134,success
268__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__f2a9ac80,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/268__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__f2a9ac80,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,all,platt,0.4930512552278052,success
161__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__158ca8b3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/161__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__158ca8b3,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,non_foundation,none,0.49149913499109826,success
236__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__96f162a9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/236__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__96f162a9,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,non_foundation,platt,0.49193017299968406,success
301__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=none__foundation=off__1d32f99b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/301__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=none__foundation=off__1d32f99b,,"x_logit_prn,rv20_sqrtT",0,all,none,0.49260515402609606,success
230__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__b6ef9546,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/230__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__b6ef9546,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,all,none,0.4917560334234745,success
262__C=auto__feat=v:rv20+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__6fcd34f1,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/262__C=auto__feat=v:rv20+m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__6fcd34f1,,"x_logit_prn,rv20,log_m_fwd",0,none,none,0.48978421159570507,success
107__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__34b21e85,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/107__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__34b21e85,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,none,platt,0.49147660363859136,success
303__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=platt__foundation=off__1dd35c52,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/303__C=auto__feat=v:rv20_sqrtT__ti=all__tx=0__decay=0__cal=platt__foundation=off__1dd35c52,,"x_logit_prn,rv20_sqrtT",0,all,platt,0.49260515402609606,success
238__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__bebb59ce,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/238__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__bebb59ce,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,none,none,0.49060750985829155,success
244__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__d4da976b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/244__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__d4da976b,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,all,platt,0.4920152239794259,success
175__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__edc49e11,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/175__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__edc49e11,,"x_logit_prn,log_m_fwd,x_m",0,non_foundation,platt,0.4922988034401975,success
104__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__9f3edcbe,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/104__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__9f3edcbe,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,platt,0.4942855608774613,success
033__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__d01833df,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/033__C=auto__feat=m:abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=none__foundation=off__d01833df,,"x_logit_prn,abs_log_m_fwd,x_abs_m",0,none,none,0.4890911854068079,success
242__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__e0eac435,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/242__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__e0eac435,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,all,none,0.4920152239794259,success
174__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__13bd8d89,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/174__C=auto__feat=m:log_m_fwd+x:x_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__13bd8d89,,"x_logit_prn,log_m_fwd,x_m",0,non_foundation,none,0.49228998878349023,success
217__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__9ce25cf5,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/217__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=all__tx=0__decay=0__cal=none__foundation=off__9ce25cf5,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd",0,all,none,0.4887218375320147,success
100__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__dfb93367,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/100__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__dfb93367,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,platt,0.49448760970758315,success
225__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__d58004dc,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/225__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=off__d58004dc,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd",0,none,none,0.48916281533873857,success
141__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__325930f6,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/141__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__325930f6,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m",0,none,none,0.4916066082005102,success
257__C=auto__feat=v:rv20+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__7b46bc73,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/257__C=auto__feat=v:rv20+m:log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__7b46bc73,,"x_logit_prn,rv20,log_m_fwd",0,non_foundation,none,0.4900603257035312,success
172__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__da34fc73,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/172__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__da34fc73,,"x_logit_prn,log_m_fwd,x_m",0,all,platt,0.4922988034401975,success
197__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__f69db9d4,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/197__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__f69db9d4,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,non_foundation,none,0.4912565358291534,success
286__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__d331b371,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/286__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__d331b371,,"x_logit_prn,log_m_fwd",0,none,none,0.4905143026669109,success
068__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__a25db63b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/068__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__a25db63b,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.4921695018632735,success
296__C=auto__feat=v:rv20__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__44b71634,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/296__C=auto__feat=v:rv20__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__44b71634,,"x_logit_prn,rv20",0,non_foundation,platt,0.48994710433964445,success
020__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__3404a713,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/020__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__3404a713,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd,x_abs_m",0,non_foundation,platt,0.49139338820109,success
288__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__6429379c,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/288__C=auto__feat=m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__6429379c,,"x_logit_prn,log_m_fwd",0,none,platt,0.4905143026669109,success
203__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__b7ac406b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/203__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__b7ac406b,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd",0,none,platt,0.4902571739601036,success
192__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__358fdec3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/192__C=auto__feat=v:rv20+m:abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__358fdec3,,"x_logit_prn,rv20,abs_log_m_fwd",0,none,platt,0.48889781686625505,success
239__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__d22e6987,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/239__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__d22e6987,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,none,platt,0.49060750985829155,success
124__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__17a71b4f,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/124__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__17a71b4f,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m",0,all,platt,0.49300984578265067,success
013__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__7cefa6a3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/013__C=auto__feat=v:rv20_sqrtT+m:abs_log_m_fwd+x:x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=off__7cefa6a3,,"x_logit_prn,rv20_sqrtT,abs_log_m_fwd,x_abs_m",0,all,none,0.49124250939205744,success
171__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__d4ea2c71,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/171__C=auto__feat=m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=platt__foundation=off__d4ea2c71,,"x_logit_prn,log_m_fwd,x_m",0,all,platt,0.4922988034401975,success
091__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__9abcd387,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/091__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__9abcd387,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,platt,0.49275545706444274,success
234__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__3f036d33,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/234__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__3f036d33,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,non_foundation,none,0.49193017299968406,success
248__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__11db452d,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/248__C=auto__feat=m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=on__fweight=1__11db452d,,"x_logit_prn,log_m_fwd,abs_log_m_fwd",0,non_foundation,platt,0.4920733962167954,success
157__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__f670e71f,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/157__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+x:x_m__ti=all__tx=0__decay=0__cal=none__foundation=off__f670e71f,,"x_logit_prn,rv20_sqrtT,log_m_fwd,x_m",0,all,none,0.49149913499109826,success
101__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__c2346c2b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/101__C=auto__feat=m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=non_foundation__tx=0__decay=0__cal=none__foundation=off__c2346c2b,,"x_logit_prn,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,non_foundation,none,0.49448760970758315,success
153__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__783cb3fb,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/153__C=auto__feat=v:rv20+m:log_m_fwd+x:x_m__ti=none__tx=0__decay=0__cal=none__foundation=off__783cb3fb,,"x_logit_prn,rv20,log_m_fwd,x_m",0,none,none,0.48889363996446,success
084__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__ec4a76d3,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/084__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=on__fweight=1__ec4a76d3,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,none,platt,0.49016939101443063,success
074__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__6c2ad098,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/074__C=auto__feat=v:rv20+m:log_m_fwd+abs_log_m_fwd+x:x_m+x_abs_m__ti=all__tx=0__decay=0__cal=none__foundation=on__fweight=1__6c2ad098,,"x_logit_prn,rv20,log_m_fwd,abs_log_m_fwd,x_m,x_abs_m",0,all,none,0.4904144061943379,success
059__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__70e590c0,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/059__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd+x:x_abs_m__ti=none__tx=0__decay=0__cal=platt__foundation=off__70e590c0,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd,x_abs_m",0,none,platt,0.49039212868357623,success
316__C=auto__feat=min__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__58e08303,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/316__C=auto__feat=min__ti=all__tx=0__decay=0__cal=platt__foundation=on__fweight=1__58e08303,,x_logit_prn,0,all,platt,0.49373939589232285,success
298__C=auto__feat=v:rv20__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__6f90700b,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/298__C=auto__feat=v:rv20__ti=none__tx=0__decay=0__cal=none__foundation=on__fweight=1__6f90700b,,"x_logit_prn,rv20",0,none,none,0.4894997861070537,success
306__C=auto__feat=v:rv20_sqrtT__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__9ed86107,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/306__C=auto__feat=v:rv20_sqrtT__ti=non_foundation__tx=0__decay=0__cal=none__foundation=on__fweight=1__9ed86107,,"x_logit_prn,rv20_sqrtT",0,non_foundation,none,0.4927532286627454,success
275__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__1f70fcd9,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/275__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd__ti=none__tx=0__decay=0__cal=platt__foundation=off__1f70fcd9,,"x_logit_prn,rv20_sqrtT,log_m_fwd",0,none,platt,0.4913435322049468,success
235__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__a8c7ebf7,/Users/dorianc./Desktop/polyedgetool/prediction-market-pricing-analysis/src/data/models/auto-run-20260223T114329Z/trials/235__C=auto__feat=v:rv20_sqrtT+m:log_m_fwd+abs_log_m_fwd__ti=non_foundation__tx=0__decay=0__cal=platt__foundation=off__a8c7ebf7,,"x_logit_prn,rv20_sqrtT,log_m_fwd,abs_log_m_fwd",0,non_foundation,platt,0.4917560334234745,success
